ID	NAME	kegg_merge_filter_human_081A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_082A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_083A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_084A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_085A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_086A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_091A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_093A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_094A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_098A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_099A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_100A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_101A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_107A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_108A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_109A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_10A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_116A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_118A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_119A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_11A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_120A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_13A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_15A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_18A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_1A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_20A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_21A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_24A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_25A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_28A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_29A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_31A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_34A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_35A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_37A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_39A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_3A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_6A-hit-keg-mpt-cop-nul-nve-nve	kegg_merge_filter_human_7A-hit-keg-mpt-cop-nul-nve-nve
ko03430	ko03430: Mismatch repair	0.0173924	0.0160031	0.0154352	0.0161988	0.0156569	0.0152373	0.015907	0.0151103	0.0157186	0.0161627	0.0152672	0.0161237	0.0148988	0.014649	0.0156364	0.015397	0.0162348	0.0150685	0.0165083	0.0155205	0.0171904	0.0155203	0.0155595	0.0172618	0.016289	0.0169984	0.015596	0.0173117	0.0162371	0.0152407	0.0166577	0.016033	0.0157554	0.015438	0.0155954	0.0166277	0.0161723	0.0168951	0.0160017	0.0157664
ko00906	ko00906: Carotenoid biosynthesis	0.000447781	0.000449302	0.000489395	0.00038961	0.000412572	0.000430821	0.000441927	0.000468799	0.000433661	0.000478951	0.000402129	0.000426795	0.000490363	0.000295155	0.000352755	0.000385265	0.000373785	0.000519262	0.000470324	0.000372796	0.000409937	0.000437607	0.000674614	0.000436426	0.000437165	0.000426756	0.000462018	0.000462555	0.000536457	0.000455861	0.000440511	0.000452881	0.000400923	0.000412915	0.000484132	0.000408039	0.000384759	0.000338118	0.00045248	0.000402598
ko00900	ko00900: Terpenoid backbone biosynthesis	0.0147786	0.0132495	0.0131792	0.0133138	0.0161699	0.0125495	0.0135677	0.0123955	0.0130304	0.0137819	0.0133273	0.015291	0.0127225	0.0117709	0.012811	0.013201	0.0132935	0.0122888	0.0131188	0.0122672	0.0156763	0.0134375	0.0133288	0.0140135	0.0138886	0.0153927	0.0138031	0.0143541	0.0135023	0.0131746	0.0160351	0.0161913	0.0159371	0.0136114	0.0155169	0.0153772	0.0134161	0.0164841	0.0134283	0.0133314
ko00901	ko00901: Indole alkaloid biosynthesis	6.90024e-06	7.93528e-06	9.18313e-06	8.07531e-06	1.13359e-05	1.09774e-05	1.23145e-05	1.43747e-05	2.5745e-06	5.74772e-06	1.27185e-05	8.39161e-06	8.54418e-06	3.72909e-06	2.77859e-07	5.65249e-06	7.81384e-06	1.23083e-05	5.53321e-06	2.13512e-06	0.000111677	1.05383e-05	4.78987e-06	1.11223e-05	4.42561e-06	4.42037e-05	3.94019e-05	7.79362e-06	6.83224e-06	1.37277e-05	4.71788e-06	1.89803e-05	8.47293e-06	1.20778e-05	5.75125e-06	3.91335e-05	1.29674e-05	1.10942e-05	1.08195e-05	1.09661e-05
ko00902	ko00902: Monoterpenoid biosynthesis	1.56826e-06	1.36292e-06	1.59204e-06	5.04684e-10	6.50813e-07	1.93564e-06	1.80504e-06	4.38132e-06	3.38724e-07	2.20484e-06	2.49809e-06	1.15515e-06	1.57885e-05	5.29046e-07	1.06525e-06	3.05671e-06	2.88024e-06	7.87268e-06	2.33277e-06	2.82183e-06	3.16171e-06	4.17997e-06	2.72251e-06	6.08694e-07	2.56674e-06	3.603e-06	3.04997e-06	9.24996e-07	2.42124e-06	7.71275e-06	7.27555e-09	7.05771e-07	1.20501e-06	1.61307e-07	1.84278e-07	3.91272e-10	1.56253e-06	5.75509e-07	1.9672e-06	3.31852e-07
ko02040	ko02040: Flagellar assembly	0.00700051	0.00610973	0.00485605	0.00829669	0.00535169	0.00856218	0.00679847	0.00234726	0.00223716	0.00447976	0.00542158	0.00292873	0.00439527	0.00691545	0.0059594	0.00471624	0.00707488	0.00333315	0.00914501	0.00596714	0.00368231	0.00397725	0.00344521	0.00576372	0.00332895	0.00413376	0.00343919	0.00419171	0.00421484	0.00451896	0.00408588	0.00376227	0.0045448	0.00507804	0.0054067	0.00480161	0.00724349	0.00454808	0.00609813	0.00664825
ko00860	ko00860: Porphyrin and chlorophyll metabolism	0.00727459	0.00788373	0.00800938	0.00736342	0.00555354	0.00782408	0.00808121	0.00831315	0.00897081	0.0067914	0.00847018	0.0066965	0.00761497	0.00709115	0.00646844	0.00748406	0.00743609	0.00793948	0.00843244	0.00703832	0.00603668	0.00735142	0.0075658	0.00725615	0.00750307	0.00564529	0.00676848	0.00685685	0.00755555	0.00750445	0.00484241	0.00527742	0.00544344	0.00758175	0.00554246	0.00526923	0.00797998	0.00546832	0.00762023	0.00764489
ko00471	ko00471: D-Glutamine and D-glutamate metabolism	0.0260232	0.0240313	0.0241636	0.0235994	0.0260629	0.02255	0.0243744	0.0225474	0.0229853	0.0252436	0.0239922	0.026406	0.0223787	0.0203437	0.0211185	0.0241729	0.0263079	0.0210688	0.0230812	0.0219503	0.0273211	0.024562	0.0243818	0.0260972	0.0238793	0.0282091	0.0247213	0.0256474	0.0240971	0.0240583	0.0287269	0.0284223	0.0280932	0.0254741	0.0276835	0.0272163	0.0255392	0.0273361	0.0245099	0.0249728
ko00473	ko00473: D-Alanine metabolism	0.0172733	0.0159858	0.0153132	0.0163559	0.0174436	0.0147041	0.0160439	0.0151932	0.0147333	0.0174544	0.0151887	0.0180255	0.0152683	0.0138144	0.014603	0.0161362	0.0175887	0.0153012	0.0150867	0.0156953	0.0179063	0.0164897	0.0156212	0.016473	0.0168435	0.0185669	0.0164948	0.0173049	0.0170362	0.0154223	0.0182284	0.0182674	0.0184217	0.0171799	0.0175163	0.0180504	0.0157212	0.017837	0.015643	0.0167961
ko05014	ko05014: Amyotrophic lateral sclerosis (ALS)	9.57611e-05	0.000102876	9.13327e-05	6.87994e-05	0.000107079	9.99283e-05	0.000110191	0.000103482	9.40841e-05	9.08591e-05	9.02098e-05	0.000113124	0.000102725	6.53375e-05	6.64423e-05	9.60107e-05	8.37422e-05	8.94494e-05	9.81152e-05	7.34181e-05	0.000112689	9.61655e-05	0.000118238	8.94103e-05	0.000101729	8.95843e-05	9.55492e-05	0.000102487	0.0001005	8.59371e-05	0.000128044	0.00012047	0.000113489	9.40887e-05	0.000108558	8.83211e-05	8.48768e-05	9.08305e-05	7.87573e-05	8.62512e-05
ko04950	ko04950: Maturity onset diabetes of the young	5.263e-05	4.0701e-05	6.46762e-05	6.71347e-05	2.50546e-05	4.67351e-05	4.51237e-05	4.99449e-05	3.69916e-05	5.65622e-05	3.13929e-05	6.30067e-05	5.44148e-05	4.26924e-05	5.63487e-05	7.29957e-05	5.24359e-05	6.3208e-05	5.30798e-05	3.1802e-05	3.21066e-05	5.83251e-05	8.44991e-05	6.66031e-05	5.82075e-05	3.96425e-05	5.56061e-05	4.79491e-05	5.40981e-05	2.32577e-05	6.82552e-05	5.89838e-05	3.73525e-05	4.67989e-05	4.2536e-05	3.5475e-05	3.40253e-05	3.59431e-05	3.7279e-05	5.33404e-05
ko00280	ko00280: Valine, leucine and isoleucine degradation	0.00400339	0.00426477	0.00432226	0.00422221	0.00356924	0.00427668	0.0041416	0.00512711	0.00462673	0.00436794	0.00446664	0.00401533	0.00462905	0.00482113	0.00466551	0.00455224	0.00379435	0.00478419	0.00421131	0.00456841	0.00368908	0.00443677	0.00439694	0.00383118	0.00459421	0.00348007	0.00408369	0.00420021	0.00445671	0.00423797	0.00342444	0.00321576	0.00341795	0.00406733	0.00347496	0.00336301	0.00408255	0.00336145	0.00417856	0.00370705
ko00942	ko00942: Anthocyanin biosynthesis	1.59235e-06	1.68099e-07	4.43013e-07	7.87821e-07	7.46554e-06	1.39918e-06	3.31309e-06	8.77518e-08	1.10891e-06	3.46199e-06	2.68254e-08	4.15121e-06	3.67891e-07	1.36931e-07	1.1663e-06	2.06845e-06	6.5944e-07	3.32857e-08	2.54409e-08	9.47524e-08	3.98116e-07	7.48195e-08	5.43008e-06	2.30503e-06	2.19917e-06	3.80959e-06	1.40059e-07	3.12559e-06	8.77554e-06	3.10911e-06	2.42868e-06	1.16081e-06	2.21258e-06	2.06543e-06	2.22937e-08	3.54105e-06	2.17651e-06	1.52091e-05	5.09509e-08	3.5976e-08
ko04810	ko04810: Regulation of actin cytoskeleton	6.64465e-05	7.01844e-05	5.95454e-05	4.77289e-05	4.57017e-05	5.122e-05	5.64711e-05	6.55479e-05	5.34356e-05	5.19434e-05	5.06525e-05	5.37513e-05	6.23488e-05	2.93597e-05	4.05598e-05	4.45602e-05	4.99055e-05	6.3551e-05	5.26497e-05	4.48674e-05	4.72387e-05	6.26692e-05	6.66584e-05	5.29873e-05	6.49678e-05	4.45206e-05	4.80294e-05	6.7465e-05	6.26e-05	5.82717e-05	6.04857e-05	4.98473e-05	4.66174e-05	5.75253e-05	3.76501e-05	5.22201e-05	5.69126e-05	6.20919e-05	5.42312e-05	7.08594e-05
ko04210	ko04210: Apoptosis	0.000304919	0.00025756	0.000294667	0.000259047	0.000358431	0.000299874	0.00029121	0.000288654	0.000290623	0.0003399	0.000245126	0.000334071	0.000270224	0.000208511	0.000261152	0.00031433	0.000278602	0.000383424	0.000330765	0.000228906	0.000388598	0.00030128	0.000341028	0.000329743	0.000347251	0.000380873	0.000351008	0.000362558	0.000278106	0.000290437	0.000425471	0.000392371	0.000389947	0.00022837	0.000328439	0.000374134	0.000311357	0.000385327	0.00030163	0.000268032
ko00240	ko00240: Pyrimidine metabolism	0.0141413	0.0128217	0.0123936	0.0129149	0.0130647	0.0121914	0.0128052	0.0121363	0.0120958	0.0135096	0.0119603	0.0138912	0.0123196	0.0116578	0.0127266	0.0127444	0.0137164	0.0113846	0.0125142	0.0125608	0.0144653	0.0133497	0.0126807	0.0137112	0.013117	0.0141006	0.012854	0.0140972	0.013614	0.012494	0.0139576	0.0134108	0.0132916	0.0131939	0.0131768	0.0136839	0.0128748	0.01376	0.0130825	0.0134089
ko04012	ko04012: ErbB signaling pathway	5.9833e-05	5.09972e-05	5.66086e-05	6.05245e-05	6.98255e-05	6.63934e-05	6.27616e-05	4.1759e-05	4.84579e-05	5.50759e-05	2.98863e-05	5.80338e-05	7.25485e-05	3.55374e-05	4.65152e-05	4.01366e-05	4.97992e-05	8.7138e-05	4.71467e-05	4.47553e-05	4.84326e-05	6.07111e-05	7.79864e-05	7.11807e-05	7.41512e-05	2.9857e-05	6.8036e-05	4.44561e-05	5.61964e-05	4.66697e-05	5.03097e-05	3.9939e-05	6.37883e-05	6.14571e-05	3.13129e-05	4.30066e-05	6.12116e-05	3.82986e-05	6.44879e-05	4.70953e-05
ko04013	ko04013: MAPK signaling pathway - fly	6.83647e-05	0.000105332	6.92178e-05	6.71538e-05	0.00010689	7.89456e-05	8.56113e-05	7.95712e-05	0.00011083	6.46832e-05	6.2366e-05	8.53881e-05	0.000102814	4.58588e-05	5.76576e-05	6.01379e-05	6.85617e-05	8.84669e-05	7.51961e-05	5.68242e-05	7.51828e-05	7.79926e-05	9.77283e-05	6.79764e-05	7.88042e-05	7.88754e-05	9.20267e-05	9.35148e-05	7.7572e-05	5.48351e-05	0.000107852	0.000110912	7.34834e-05	7.89248e-05	9.03359e-05	9.09255e-05	5.08526e-05	0.000103169	7.73866e-05	6.98295e-05
ko04010	ko04010: MAPK signaling pathway	0.000109684	0.000118416	0.000110002	9.34122e-05	0.000103499	9.31264e-05	9.17271e-05	9.60796e-05	9.00045e-05	0.00010956	9.04934e-05	0.000112926	0.000111705	7.70147e-05	7.31774e-05	0.000102016	9.66561e-05	0.000107405	9.8767e-05	9.04106e-05	0.000115505	0.000105407	0.000113076	9.71292e-05	0.000115097	0.000100044	0.000109591	0.000107736	0.000116776	9.84237e-05	0.000105948	9.74534e-05	0.000104406	0.000107022	9.19466e-05	9.41324e-05	9.52329e-05	9.39923e-05	9.40447e-05	9.58393e-05
ko04011	ko04011: MAPK signaling pathway - yeast	0.000221478	0.000216313	0.000247723	0.000188845	0.000276682	0.000188289	0.000194121	0.000172813	0.000215204	0.000195845	0.000232198	0.000203308	0.000211391	0.000137465	0.000138579	0.000146179	0.000191552	0.000214335	0.000218106	0.000195904	0.000231886	0.000204556	0.000224764	0.000180223	0.000211985	0.000207001	0.000226088	0.000229659	0.000192978	0.000189525	0.000237324	0.000229882	0.000220498	0.000174471	0.00025327	0.000233586	0.000188123	0.000243299	0.000215357	0.000200406
ko00100	ko00100: Steroid biosynthesis	0.000524688	0.000576753	0.000569546	0.000497135	0.000487806	0.000550351	0.000575554	0.000542149	0.000583944	0.000544607	0.000640109	0.000489305	0.000599822	0.000424058	0.000380952	0.000496172	0.000471347	0.000509657	0.000557801	0.000492578	0.000502542	0.000512011	0.000616244	0.000486975	0.000587412	0.00055247	0.000544563	0.000531492	0.000628277	0.000525757	0.0006119	0.00050746	0.000551682	0.000599558	0.000529421	0.000501005	0.000533675	0.000422757	0.000527138	0.000538679
ko04113	ko04113: Meiosis - yeast	0.00010786	0.000274548	0.000274919	0.000241123	0.000228052	0.000264084	0.000273194	0.000283521	0.000292167	0.000278631	0.000262734	0.000221985	0.000276114	0.000199321	0.000219945	0.000239977	0.000246754	0.000293996	0.000267252	0.000110505	0.000246521	0.00011038	0.000290234	0.000269067	0.000281909	0.00024704	0.000264183	0.0001109	0.000113045	0.000271041	0.000267299	0.000248854	0.000226493	0.000252568	0.00022486	0.000244339	0.00026239	0.000223516	0.000260357	0.000238678
ko04070	ko04070: Phosphatidylinositol signaling system	5.49489e-05	6.1308e-05	4.51146e-05	5.61415e-05	2.83973e-05	4.34196e-05	4.67385e-05	4.61799e-05	3.8736e-05	4.86802e-05	3.73928e-05	4.04324e-05	4.17611e-05	2.98313e-05	3.3178e-05	6.06744e-05	4.44415e-05	4.50736e-05	5.37793e-05	3.46093e-05	5.88231e-05	5.83599e-05	6.58606e-05	6.04642e-05	5.084e-05	4.40574e-05	5.33565e-05	5.77095e-05	6.14281e-05	3.70787e-05	4.89624e-05	4.26874e-05	5.16956e-05	4.74137e-05	3.97076e-05	4.98064e-05	5.06369e-05	4.12842e-05	4.20548e-05	5.53929e-05
ko04640	ko04640: Hematopoietic cell lineage	1.56491e-05	1.78781e-05	2.57616e-05	1.81958e-05	2.96539e-05	1.67927e-05	2.25952e-05	1.40336e-05	2.40037e-05	1.68639e-05	2.22263e-05	2.06418e-05	1.82334e-05	1.49703e-05	1.72386e-05	1.7017e-05	1.91028e-05	2.50411e-05	2.08858e-05	1.75047e-05	1.44728e-05	1.46637e-05	1.4961e-05	1.91943e-05	2.24327e-05	2.46375e-05	2.05994e-05	1.41804e-05	2.66979e-05	1.53218e-05	1.9519e-05	2.08674e-05	1.25268e-05	1.89338e-05	1.706e-05	1.41209e-05	1.62252e-05	1.36615e-05	2.00523e-05	2.19016e-05
ko05016	ko05016: Huntington's disease	4.82147e-05	4.34094e-05	4.82637e-05	3.92295e-05	4.25647e-05	5.04243e-05	4.37149e-05	3.96862e-05	5.45154e-05	4.4923e-05	5.32811e-05	3.78421e-05	4.63318e-05	2.87448e-05	3.22178e-05	4.36172e-05	4.12522e-05	4.35339e-05	4.67363e-05	3.83271e-05	5.3018e-05	4.84346e-05	5.6483e-05	4.90322e-05	4.58356e-05	4.77819e-05	4.61886e-05	5.17189e-05	4.55418e-05	4.06582e-05	4.56094e-05	4.68689e-05	4.24614e-05	4.84886e-05	4.01147e-05	4.17095e-05	4.08589e-05	4.34713e-05	4.85522e-05	4.35441e-05
ko04310	ko04310: Wnt signaling pathway	0.00012084	0.000119473	0.000110895	9.69579e-05	0.0001187	0.000103324	0.000131444	8.99142e-05	0.000130679	0.000118706	9.52118e-05	0.00011183	0.00012542	8.15518e-05	9.21602e-05	0.000121786	0.000112119	0.000124113	0.000108564	9.51607e-05	0.000109011	0.000109308	0.000140127	0.000130344	0.000121624	0.000117192	0.000121542	0.0001324	0.000124212	0.000105785	0.000138001	0.000139532	0.000130928	0.000122135	9.39551e-05	0.000110641	0.000111623	9.84216e-05	0.000100325	0.000117794
ko03420	ko03420: Nucleotide excision repair	0.00858418	0.00769676	0.00749224	0.00777142	0.00811474	0.00741135	0.00799963	0.00704316	0.00701093	0.00809474	0.00716677	0.0083299	0.00758537	0.00632739	0.00720327	0.00750794	0.00833456	0.00695905	0.00784292	0.00701249	0.00832756	0.00795322	0.00751646	0.00844569	0.00798057	0.00850717	0.00772976	0.00858847	0.00840634	0.00736243	0.00831492	0.00806868	0.00796599	0.00787491	0.00797725	0.00830789	0.0076799	0.00827022	0.00783814	0.00799027
ko00770	ko00770: Pantothenate and CoA biosynthesis	0.017778	0.0187859	0.018699	0.0180249	0.0179713	0.0180117	0.0177179	0.0175275	0.0182508	0.0181881	0.0174819	0.0180036	0.017707	0.0161722	0.0163611	0.0179994	0.0181581	0.016932	0.0184056	0.0171517	0.0185758	0.0186522	0.0187696	0.0193947	0.0184538	0.0174243	0.0176996	0.0172624	0.0186543	0.0179597	0.0173981	0.0172567	0.0178048	0.0190297	0.0174349	0.0179897	0.0184532	0.0183005	0.0190061	0.018488
ko00670	ko00670: One carbon pool by folate	0.020027	0.01922	0.0190994	0.0183749	0.0186188	0.0183891	0.0190859	0.0205705	0.0207169	0.0194671	0.0189869	0.0194769	0.0189537	0.0175237	0.0179429	0.0188207	0.0186579	0.0192999	0.0195289	0.0178492	0.0198039	0.019202	0.0194151	0.0194541	0.0194947	0.0191692	0.018922	0.0208461	0.0196902	0.0194008	0.019375	0.0182738	0.0188321	0.0187208	0.0179732	0.018835	0.0184013	0.0194707	0.0192805	0.0183907
ko04150	ko04150: mTOR signaling pathway	0.00033146	0.000331674	0.000285639	0.00027899	0.000264485	0.000333067	0.000315269	0.000342481	0.000236377	0.000338111	0.000301623	0.000293399	0.000334184	0.000264579	0.00023654	0.000287435	0.000286619	0.000310999	0.000317344	0.000289222	0.000371517	0.000317264	0.000313995	0.000292696	0.000350887	0.000262929	0.000278695	0.000310417	0.00030307	0.000274813	0.000318611	0.000347926	0.000238385	0.000326922	0.000256001	0.000317078	0.000299702	0.000295085	0.000287101	0.000333992
ko04920	ko04920: Adipocytokine signaling pathway	6.78242e-05	7.9339e-05	9.55998e-05	7.66504e-05	6.16398e-05	8.37657e-05	8.06945e-05	7.62496e-05	6.95526e-05	8.3319e-05	6.7994e-05	7.54925e-05	9.04422e-05	5.38587e-05	6.88921e-05	7.85845e-05	9.32945e-05	0.000111874	7.56537e-05	5.82646e-05	6.34901e-05	7.32215e-05	9.26105e-05	7.78158e-05	9.39694e-05	6.2875e-05	8.75834e-05	7.94275e-05	0.000102019	7.5175e-05	7.10008e-05	8.30214e-05	4.96142e-05	7.56696e-05	7.53885e-05	6.35249e-05	8.34543e-05	6.40014e-05	7.43015e-05	9.11231e-05
ko00120	ko00120: Primary bile acid biosynthesis	6.07526e-05	2.91391e-05	3.11182e-05	4.60428e-05	1.76232e-05	4.99741e-05	4.31992e-05	3.29414e-05	3.5948e-05	8.9482e-05	1.18492e-05	6.47104e-05	5.38697e-05	3.953e-05	8.07728e-05	0.000155269	4.70299e-05	2.91635e-05	3.27184e-05	6.76144e-05	4.25214e-05	7.03539e-05	8.68252e-05	4.91966e-05	8.64675e-05	4.0211e-05	6.08898e-05	4.23304e-05	4.38074e-05	5.33383e-05	2.12475e-05	3.08802e-05	3.26088e-05	6.51077e-05	5.15627e-05	2.95091e-05	7.95926e-05	2.04926e-05	6.2478e-05	6.14542e-05
ko04973	ko04973: Carbohydrate digestion and absorption	6.00683e-05	0.00011154	0.000142874	8.36714e-05	8.75154e-05	0.000115159	0.000117175	0.000140847	0.000191428	9.65449e-05	0.000115696	8.6529e-05	0.000135261	9.07249e-05	8.64077e-05	0.000103134	8.2972e-05	0.000152904	9.98302e-05	7.63764e-05	7.01707e-05	0.000128358	0.000135455	8.17153e-05	0.000111109	6.8716e-05	0.000126945	7.7343e-05	9.79988e-05	8.57542e-05	7.25853e-05	8.275e-05	0.000102678	0.000116149	8.60246e-05	5.74704e-05	9.5195e-05	7.56258e-05	9.77171e-05	8.36455e-05
ko05160	ko05160: Hepatitis C	1.07788e-05	1.35748e-05	6.79446e-06	5.30127e-06	8.22454e-06	6.68595e-06	9.99667e-06	1.14367e-05	7.68691e-06	8.26401e-06	7.93572e-06	1.78601e-05	9.20025e-06	5.29079e-06	7.03774e-06	1.11887e-05	7.71534e-06	1.06788e-05	1.24621e-05	7.69872e-06	8.87984e-06	1.22603e-05	1.53793e-05	1.06683e-05	1.10826e-05	8.79696e-06	1.06609e-05	1.24577e-05	1.26281e-05	1.10818e-05	8.97047e-06	9.91898e-06	4.23251e-06	7.07489e-06	1.57033e-05	8.97264e-06	7.49375e-06	6.53702e-06	1.13675e-05	7.3727e-06
ko03050	ko03050: Proteasome	0.000573786	0.000525372	0.000567556	0.000467932	0.000934924	0.000483696	0.000561414	0.000478421	0.000531088	0.000512046	0.000468843	0.000545803	0.000558668	0.000369426	0.00039901	0.000454915	0.000463425	0.000517053	0.000514932	0.000443367	0.000701305	0.000487967	0.000599632	0.000541154	0.000540566	0.000635437	0.000667319	0.000662827	0.000555318	0.000504535	0.000840249	0.000843732	0.000787151	0.000490839	0.000795962	0.000750877	0.000506946	0.000791753	0.000491826	0.000464151
ko00930	ko00930: Caprolactam degradation	0.000226576	0.00174831	0.00166832	0.00187175	0.00128349	0.00158225	0.000194463	0.0015361	0.00169702	0.00150975	0.00169011	0.0016951	0.00161816	0.00303653	0.00282025	0.00172229	0.000203134	0.00187496	0.000230419	0.00266454	0.00146849	0.0015879	0.00159343	0.00154457	0.00163615	0.00151992	0.00164319	0.00170723	0.00180013	0.00151986	0.0014536	0.00165153	0.001191	0.00158016	0.0016665	0.00163539	0.00148858	0.0012262	0.00152003	0.000184004
ko04112	ko04112: Cell cycle - Caulobacter	0.011951	0.0107243	0.0106976	0.0111311	0.0118227	0.010892	0.0110952	0.00989946	0.010306	0.0110208	0.0107455	0.011213	0.0106133	0.00980981	0.0105579	0.010663	0.0113372	0.0100348	0.0112709	0.00998131	0.0122335	0.0107903	0.0106875	0.0120536	0.0107768	0.0119145	0.011171	0.0118667	0.0111143	0.0106865	0.0122286	0.0120239	0.0119158	0.0109725	0.0120652	0.0116168	0.0111325	0.0110916	0.0111647	0.0110818
ko04720	ko04720: Long-term potentiation	4.54095e-12	0	1.19382e-06	2.07869e-08	7.57876e-07	0	1.10003e-08	0	0	1.46983e-06	0	2.40499e-06	0	0	2.00161e-10	5.69436e-07	1.40635e-09	0	8.72523e-07	1.66242e-09	7.71245e-07	7.05037e-07	0	0	2.95739e-11	1.21178e-08	2.97635e-08	0	4.33367e-09	2.30435e-08	0	0	6.1633e-07	6.92146e-07	0	0	0	0	2.15891e-06	9.46481e-08
ko04722	ko04722: Neurotrophin signaling pathway	1.0203e-05	1.05064e-05	7.43337e-06	1.23471e-05	9.92722e-06	1.0766e-05	7.90822e-06	1.02509e-05	7.96103e-06	1.0261e-05	5.75137e-06	9.69204e-06	9.71754e-06	8.98213e-06	9.14722e-06	1.47778e-05	8.59514e-06	1.21144e-05	7.02597e-06	9.30416e-06	9.20071e-06	1.05747e-05	1.48729e-05	8.62509e-06	1.48078e-05	1.25011e-05	1.20112e-05	1.06405e-05	1.29123e-05	1.0818e-05	1.00722e-05	1.04159e-05	8.81983e-06	1.05526e-05	1.84391e-05	1.19827e-05	1.19043e-05	1.10203e-05	8.39569e-06	5.35671e-06
